dataset,model,kernel,scaler,poly,seed,n_train,n_test,n_classes,MCC,ACC,TPR_macro,TPR_weighted,FPR,PPV_macro,PPV_weighted,F1_macro,F1_weighted,AUROC_OvR_macro,AUROC_OvR_weighted,AUROC_OvO_macro,AUROC_binary,t_preprocess_s,t_fit_s,t_predict_s,peak_rss_mb,status
5G_NIDD,HHHv2,poly,MinMaxScaler,-1,42,6880,1800,9,0.985017443171669,99.70370370370371,98.66666666666666,98.66666666666667,0.16666666666666669,98.68022290081501,98.68022290081501,98.66651002251385,98.66651002251385,99.65836805555556,99.65836805555556,99.65836805555556,99.94875,0.356292724609375,2.834256887435913,0.22295212745666504,2268.609375,ok
5G_NIDD,HHHv2,poly,MinMaxScaler,-1,43,6880,1800,9,0.9862558216661295,99.72839506172839,98.77777777777779,98.77777777777777,0.1527777777777778,98.77960638484399,98.77960638484399,98.77635152691585,98.77635152691583,99.75114583333334,99.75114583333334,99.75114583333335,99.9034375,0.19075298309326172,2.0424230098724365,0.4386179447174072,2093.921875,ok
5G_NIDD,HHHv2,poly,MinMaxScaler,-1,44,6880,1800,9,0.9825150107606642,99.65432098765432,98.44444444444443,98.44444444444444,0.19444444444444445,98.45384588080424,98.45384588080424,98.44307816203428,98.44307816203428,99.49847222222223,99.49847222222222,99.49847222222223,98.513125,0.501276969909668,12.763482809066772,0.2492530345916748,2093.921875,ok
5G_NIDD,HHHv2,poly,MinMaxScaler,-1,45,6880,1800,9,0.9856424542396712,99.71604938271605,98.72222222222223,98.72222222222223,0.15972222222222224,98.72899745816335,98.72899745816335,98.71862185013671,98.7186218501367,99.74458333333334,99.74458333333334,99.74458333333334,99.47843750000001,0.07016587257385254,12.16353988647461,0.31415510177612305,2268.609375,ok
5G_NIDD,HHHv2,poly,MinMaxScaler,-1,46,6880,1800,9,0.9800166740366476,99.60493827160494,98.22222222222223,98.22222222222223,0.2222222222222222,98.2345277481894,98.23452774818941,98.22164895513824,98.22164895513824,99.43746527777778,99.43746527777778,99.43746527777778,99.9815625,0.28386878967285156,3.7930870056152344,0.24303317070007324,2268.609375,ok
5G_NIDD,HHHv2,poly,QuantileTransformer,-1,42,6880,1800,9,0.9663677832514381,99.33333333333333,97.00000000000001,97.0,0.375,97.06228561988914,97.06228561988914,96.98345692887455,96.98345692887456,97.90815972222222,97.90815972222222,97.90815972222224,93.90937500000001,0.23134422302246094,9.400085926055908,0.3494267463684082,2268.609375,ok
5G_NIDD,HHHv2,poly,QuantileTransformer,-1,43,6880,1800,9,0.9626183291090432,99.25925925925925,96.66666666666669,96.66666666666667,0.4166666666666667,96.66867942228178,96.66867942228178,96.61934051991601,96.61934051991602,98.13322916666665,98.13322916666668,98.13322916666665,92.39781250000001,0.23935484886169434,9.692425012588501,0.2279829978942871,2093.921875,ok
5G_NIDD,HHHv2,poly,QuantileTransformer,-1,44,6880,1800,9,0.9614209344727658,99.23456790123457,96.55555555555554,96.55555555555554,0.4305555555555556,96.58860247240023,96.58860247240023,96.49868346847173,96.49868346847174,97.59493055555555,97.59493055555555,97.59493055555556,86.60265625,0.42276501655578613,8.626760244369507,0.3055109977722168,2268.609375,ok
5G_NIDD,HHHv2,poly,QuantileTransformer,-1,45,6880,1800,9,0.966969687084476,99.34567901234568,97.05555555555556,97.05555555555556,0.3680555555555555,97.06496178690685,97.06496178690685,97.02159026310065,97.02159026310065,98.14972222222222,98.14972222222221,98.14972222222225,93.411875,0.13644909858703613,9.06586480140686,0.23551607131958008,2093.921875,ok
5G_NIDD,HHHv2,poly,QuantileTransformer,-1,46,6880,1800,9,0.971345115532822,99.4320987654321,97.44444444444444,97.44444444444444,0.3194444444444445,97.4754940579679,97.4754940579679,97.42088243358056,97.42088243358057,97.97815972222223,97.97815972222223,97.97815972222223,92.98421875,0.4765019416809082,7.694545745849609,0.2518351078033447,2268.609375,ok
5G_NIDD,HHHv2,poly,StandardScaler,-1,42,6880,1800,9,0.9756734460995744,99.51851851851852,97.83333333333333,97.83333333333334,0.27083333333333337,97.8491384664681,97.8491384664681,97.82181914565294,97.82181914565294,98.69260416666665,98.69260416666667,98.69260416666665,96.27531250000001,0.30378103256225586,9.288478136062622,0.2331709861755371,2268.609375,ok
5G_NIDD,HHHv2,poly,StandardScaler,-1,43,6880,1800,9,0.9769106171822015,99.54320987654322,97.94444444444443,97.94444444444444,0.2569444444444445,97.94178143517561,97.94178143517561,97.92872285499948,97.92872285499948,98.91496527777777,98.91496527777778,98.91496527777777,97.416875,0.14798402786254883,8.633160829544067,0.33048391342163086,2093.921875,ok
5G_NIDD,HHHv2,poly,StandardScaler,-1,44,6880,1800,9,0.9756751401497252,99.51851851851852,97.83333333333333,97.83333333333334,0.27083333333333337,97.84453512112133,97.84453512112131,97.81821926386817,97.81821926386819,98.66444444444444,98.66444444444444,98.66444444444444,94.8425,0.44181132316589355,13.249320983886719,0.33328914642333984,2093.921875,ok
5G_NIDD,HHHv2,poly,StandardScaler,-1,45,6880,1800,9,0.9825252457646847,99.65432098765432,98.44444444444443,98.44444444444444,0.19444444444444445,98.4478302353064,98.44783023530641,98.4359803009692,98.4359803009692,99.31208333333333,99.31208333333332,99.31208333333333,99.3484375,0.07631373405456543,13.416807889938354,0.25131916999816895,2268.609375,ok
5G_NIDD,HHHv2,poly,StandardScaler,-1,46,6880,1800,9,0.9744281213142997,99.49382716049384,97.72222222222223,97.72222222222223,0.2847222222222222,97.731531917511,97.73153191751099,97.70503279979607,97.70503279979606,98.95197916666667,98.95197916666666,98.95197916666667,97.32281250000001,0.1686570644378662,1.5693871974945068,0.24951887130737305,2093.921875,ok
5G_NIDD,HHHv2,rbf,MinMaxScaler,-1,42,6880,1800,9,0.9843811524014289,99.69135802469135,98.61111111111111,98.61111111111111,0.1736111111111111,98.61090694003458,98.61090694003457,98.60855383395705,98.60855383395706,99.78364583333332,99.78364583333334,99.78364583333334,99.928125,0.20058083534240723,12.233690023422241,0.16770291328430176,2093.921875,ok
5G_NIDD,HHHv2,rbf,MinMaxScaler,-1,43,6880,1800,9,0.984385937682295,99.69135802469135,98.61111111111111,98.61111111111111,0.1736111111111111,98.6166860317923,98.61668603179228,98.60950873448525,98.60950873448525,99.75038194444443,99.75038194444444,99.75038194444448,99.9303125,0.12949609756469727,11.886043787002563,0.2267599105834961,2268.609375,ok
5G_NIDD,HHHv2,rbf,MinMaxScaler,-1,44,6880,1800,9,0.982514669599372,99.65432098765432,98.44444444444443,98.44444444444444,0.19444444444444445,98.45514154709475,98.45514154709477,98.44391535458635,98.44391535458634,99.65548611111113,99.6554861111111,99.6554861111111,99.4575,0.27135515213012695,15.08085298538208,0.22875595092773438,2268.609375,ok
5G_NIDD,HHHv2,rbf,MinMaxScaler,-1,45,6880,1800,9,0.9850160750462825,99.70370370370371,98.66666666666666,98.66666666666667,0.16666666666666669,98.67319180041943,98.67319180041943,98.66350029523723,98.66350029523723,99.79809027777779,99.79809027777777,99.79809027777777,99.9621875,0.08158588409423828,15.363603830337524,0.1811821460723877,2093.921875,ok
5G_NIDD,HHHv2,rbf,MinMaxScaler,-1,46,6880,1800,9,0.9812632880303305,99.62962962962963,98.33333333333333,98.33333333333333,0.20833333333333334,98.34172719522584,98.34172719522584,98.33221850331891,98.33221850331891,99.63020833333334,99.63020833333334,99.63020833333334,99.9809375,0.2723581790924072,1.9366340637207031,0.17302608489990234,2268.609375,ok
5G_NIDD,HHHv2,rbf,QuantileTransformer,-1,42,6880,1800,9,0.983782110079009,99.67901234567901,98.55555555555556,98.55555555555556,0.18055555555555555,98.58173922532664,98.58173922532663,98.55584719744009,98.5558471974401,99.67704861111112,99.67704861111112,99.67704861111112,99.9415625,0.19632577896118164,6.967498064041138,0.20143699645996094,2268.609375,ok
5G_NIDD,HHHv2,rbf,QuantileTransformer,-1,43,6880,1800,9,0.9787720905916114,99.58024691358025,98.11111111111111,98.11111111111111,0.2361111111111111,98.12896423472843,98.12896423472841,98.11123182271344,98.11123182271346,99.46246527777777,99.46246527777775,99.46246527777777,99.4425,0.2141270637512207,6.960760116577148,0.17438316345214844,2093.921875,ok
5G_NIDD,HHHv2,rbf,QuantileTransformer,-1,44,6880,1800,9,0.9887644195862625,99.77777777777777,99.0,99.0,0.125,99.01068172371816,99.01068172371818,98.9994938934339,98.9994938934339,99.7551388888889,99.75513888888887,99.7551388888889,99.4196875,0.5359599590301514,13.38408613204956,0.23331403732299805,2268.609375,ok
5G_NIDD,HHHv2,rbf,QuantileTransformer,-1,45,6880,1800,9,0.9850034201567023,99.70370370370371,98.66666666666666,98.66666666666667,0.16666666666666669,98.67077400257338,98.67077400257338,98.66734620024573,98.66734620024575,99.86163194444444,99.86163194444445,99.86163194444447,99.9684375,0.12442493438720703,13.667701005935669,0.17232012748718262,2093.921875,ok
5G_NIDD,HHHv2,rbf,QuantileTransformer,-1,46,6880,1800,9,0.9800122502296923,99.60493827160494,98.22222222222223,98.22222222222223,0.2222222222222222,98.23730622563806,98.23730622563806,98.2248960916308,98.2248960916308,99.70086805555556,99.70086805555555,99.70086805555555,99.94031249999999,0.30365586280822754,8.936064958572388,0.1652836799621582,2268.609375,ok
5G_NIDD,HHHv2,rbf,StandardScaler,-1,42,6880,1800,9,0.9856284223268524,99.71604938271605,98.72222222222223,98.72222222222223,0.15972222222222224,98.72462601968964,98.72462601968962,98.72205511251731,98.7220551125173,99.47475694444444,99.47475694444444,99.47475694444444,99.418125,0.2992079257965088,10.847959995269775,0.207672119140625,2093.921875,ok
5G_NIDD,HHHv2,rbf,StandardScaler,-1,43,6880,1800,9,0.9893825578122946,99.79012345679013,99.05555555555554,99.05555555555556,0.11805555555555555,99.06144694353107,99.06144694353108,99.0555084549305,99.05550845493049,99.60086805555555,99.60086805555555,99.60086805555555,99.9925,0.11949896812438965,11.262295007705688,0.16492819786071777,2268.609375,ok
5G_NIDD,HHHv2,rbf,StandardScaler,-1,44,6880,1800,9,0.9887520599022706,99.77777777777777,99.0,99.0,0.125,99.00327532857455,99.00327532857455,99.00081877574284,99.00081877574286,99.8253472222222,99.82534722222223,99.8253472222222,99.98718749999999,0.3704259395599365,12.953202962875366,0.1596519947052002,2093.921875,ok
5G_NIDD,HHHv2,rbf,StandardScaler,-1,45,6880,1800,9,0.9900116877069702,99.80246913580247,99.1111111111111,99.11111111111111,0.1111111111111111,99.11949450306905,99.11949450306906,99.11061578252794,99.11061578252793,99.98420138888888,99.98420138888889,99.9842013888889,99.9809375,0.07953000068664551,12.404438734054565,0.25492405891418457,2268.609375,ok
5G_NIDD,HHHv2,rbf,StandardScaler,-1,46,6880,1800,9,0.9868842520832326,99.74074074074075,98.83333333333333,98.83333333333333,0.14583333333333334,98.84740292376526,98.84740292376526,98.83671976896584,98.83671976896584,99.98302083333334,99.98302083333334,99.98302083333334,99.910625,0.33805394172668457,1.6848640441894531,0.1719050407409668,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,MinMaxScaler,-1,42,6880,1800,9,0.9010609355294278,98.0246913580247,91.1111111111111,91.11111111111111,1.1111111111111112,91.56813940760338,91.5681394076034,90.89915748739575,90.89915748739575,97.1301736111111,97.13017361111112,97.1301736111111,95.9309375,0.16956520080566406,2.3286361694335938,0.13872075080871582,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,MinMaxScaler,-1,43,6880,1800,9,0.2814600372986716,85.62962962962963,35.333333333333336,35.333333333333336,8.083333333333332,28.305683243022887,28.305683243022887,29.110584415798108,29.11058441579812,56.572500000000005,56.57249999999999,56.572500000000005,72.8309375,1.227607011795044,10.448334693908691,0.18440914154052734,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,MinMaxScaler,-1,44,6880,1800,9,0.804984842761073,96.06172839506173,82.27777777777777,82.27777777777779,2.2152777777777777,83.47828534268247,83.47828534268248,81.60967762767348,81.60967762767349,95.52802083333334,95.52802083333333,95.52802083333334,98.185,0.07157516479492188,10.650518894195557,0.14226412773132324,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,MinMaxScaler,-1,45,6880,1800,9,0.8794752553783015,97.60493827160494,89.22222222222221,89.22222222222223,1.3472222222222223,89.18380350748353,89.18380350748355,88.91564798486058,88.9156479848606,96.20045138888888,96.20045138888888,96.20045138888888,96.319375,0.19851207733154297,11.038491010665894,0.20399808883666992,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,MinMaxScaler,-1,46,6880,1800,9,0.8953722788384456,97.91358024691358,90.61111111111111,90.61111111111111,1.173611111111111,91.06914815604803,91.06914815604802,90.42693485375825,90.42693485375824,95.78777777777778,95.78777777777778,95.78777777777776,92.360625,0.07341790199279785,11.210919857025146,0.15416693687438965,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,QuantileTransformer,-1,42,6880,1800,9,0.8867785624347625,97.74074074074073,89.83333333333334,89.83333333333333,1.2708333333333333,89.71587129213542,89.71587129213542,89.25433105332183,89.25433105332183,94.50763888888889,94.50763888888889,94.50763888888889,89.4746875,0.21112799644470215,11.760733366012573,0.15204381942749023,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,QuantileTransformer,-1,43,6880,1800,9,0.7134893619776717,94.2962962962963,74.33333333333333,74.33333333333333,3.208333333333333,72.39206277895858,72.39206277895858,72.55264876659912,72.55264876659912,85.53506944444445,85.53506944444446,85.53506944444445,73.56671874999999,0.18687891960144043,10.759552001953125,0.18787360191345215,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,QuantileTransformer,-1,44,6880,1800,9,0.7727586666692194,95.46913580246914,79.61111111111111,79.61111111111111,2.548611111111111,78.27861731938819,78.27861731938822,78.09082000735326,78.09082000735324,88.1581076388889,88.15810763888888,88.15810763888888,76.64015624999999,0.2861611843109131,11.073700904846191,0.13910865783691406,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,QuantileTransformer,-1,45,6880,1800,9,0.7889773574476059,95.79012345679013,81.05555555555556,81.05555555555556,2.3680555555555554,79.88878332113829,79.88878332113829,79.60531055199553,79.60531055199553,90.71010416666667,90.71010416666667,90.71010416666667,79.58000000000001,0.12845492362976074,10.642230033874512,0.1737499237060547,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,QuantileTransformer,-1,46,6880,1800,9,0.6976964543447081,93.98765432098766,72.94444444444443,72.94444444444444,3.381944444444444,70.07174137804301,70.07174137804301,70.79468963413004,70.79468963413004,83.62552083333334,83.62552083333333,83.62552083333334,73.433125,0.21700096130371094,2.8824610710144043,0.13319110870361328,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,StandardScaler,-1,42,6880,1800,9,0.7612312481596316,95.20987654320989,78.44444444444446,78.44444444444446,2.6944444444444446,78.4662905772653,78.46629057726531,76.75012616553123,76.75012616553124,91.01572916666666,91.01572916666669,91.01572916666666,88.934375,0.1898338794708252,9.344396829605103,0.20992016792297363,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,StandardScaler,-1,43,6880,1800,9,0.5498942636176958,91.01234567901234,59.555555555555564,59.55555555555555,5.055555555555555,60.54163988081789,60.5416398808179,57.33195492739118,57.33195492739117,82.52770833333334,82.52770833333332,82.52770833333334,83.30296874999999,0.20817089080810547,8.967873096466064,0.14878487586975098,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,StandardScaler,-1,44,6880,1800,9,0.7458877807305829,94.8641975308642,76.88888888888889,76.88888888888889,2.888888888888889,76.32293226638218,76.32293226638218,73.86869714478934,73.86869714478934,85.18878472222222,85.18878472222224,85.18878472222222,80.32999999999998,0.3242981433868408,3.491135835647583,0.17857122421264648,2268.609375,ok
5G_NIDD,HHHv2,sigmoid,StandardScaler,-1,45,6880,1800,9,0.8327978979470501,96.66666666666667,85.00000000000001,85.0,1.875,85.71434177662375,85.71434177662375,84.70265749142004,84.70265749142006,95.20062499999999,95.20062499999999,95.20062499999999,89.63125000000001,0.07822895050048828,3.9694390296936035,0.1367778778076172,2093.921875,ok
5G_NIDD,HHHv2,sigmoid,StandardScaler,-1,46,6880,1800,9,0.8688259714317562,97.38271604938271,88.22222222222223,88.22222222222223,1.472222222222222,88.77392940128027,88.77392940128028,87.90506318884941,87.90506318884941,95.26944444444445,95.26944444444445,95.26944444444445,90.91234375,0.48489975929260254,8.90252685546875,0.12726402282714844,2268.609375,ok
5G_NIDD,HHHv2,sobolev,MinMaxScaler,-1,42,6880,1800,9,0.9744873432111092,99.49382716049384,97.72222222222223,97.72222222222223,0.2847222222222222,97.80435168325118,97.80435168325117,97.71873836067121,97.71873836067122,99.95927083333333,99.95927083333333,99.95927083333333,99.9540625,0.06500911712646484,12.06781792640686,8.797068119049072,2093.921875,ok
5G_NIDD,HHHv2,sobolev,MinMaxScaler,-1,43,6880,1800,9,0.9750650065007224,99.50617283950616,97.77777777777776,97.77777777777777,0.2777777777777778,97.83499189288078,97.8349918928808,97.78092591392858,97.78092591392858,99.95309027777776,99.95309027777778,99.95309027777775,99.933125,0.06574678421020508,12.725455045700073,8.437440872192383,2268.609375,ok
5G_NIDD,HHHv2,sobolev,MinMaxScaler,-1,44,6880,1800,9,0.9757225771368144,99.51851851851852,97.83333333333333,97.83333333333334,0.27083333333333337,97.91718931518389,97.91718931518389,97.83765389316108,97.83765389316105,99.93736111111112,99.93736111111112,99.93736111111112,99.9675,0.05860304832458496,12.484973192214966,8.824891090393066,2093.921875,ok
5G_NIDD,HHHv2,sobolev,MinMaxScaler,-1,45,6880,1800,9,0.9689027487932853,99.38271604938271,97.22222222222221,97.22222222222221,0.3472222222222222,97.34035583822441,97.3403558382244,97.22105472499538,97.22105472499538,99.92215277777778,99.92215277777778,99.92215277777778,99.8140625,0.05948591232299805,12.568618059158325,8.408347129821777,2268.609375,ok
5G_NIDD,HHHv2,sobolev,MinMaxScaler,-1,46,6880,1800,9,0.9732165812858946,99.46913580246914,97.61111111111111,97.61111111111111,0.2986111111111111,97.67963019303252,97.67963019303252,97.6079848991541,97.6079848991541,99.91833333333334,99.91833333333334,99.91833333333334,99.81031250000001,0.06963825225830078,12.270461082458496,8.79643988609314,2093.921875,ok
5G_NIDD,HHHv2,sobolev,QuantileTransformer,-1,42,6880,1800,9,0.9837633218851848,99.67901234567901,98.55555555555556,98.55555555555556,0.18055555555555555,98.56805877095043,98.56805877095044,98.55653967588964,98.55653967588964,99.92045138888889,99.92045138888889,99.92045138888889,99.9290625,0.10870599746704102,12.1875319480896,7.866285085678101,2093.921875,ok
5G_NIDD,HHHv2,sobolev,QuantileTransformer,-1,43,6880,1800,9,0.9856520373537989,99.71604938271605,98.72222222222223,98.72222222222223,0.15972222222222224,98.74497556802342,98.74497556802343,98.72301139992786,98.72301139992787,99.92725694444444,99.92725694444444,99.92725694444447,99.89750000000001,0.11366391181945801,11.994927883148193,7.506975889205933,2268.609375,ok
5G_NIDD,HHHv2,sobolev,QuantileTransformer,-1,44,6880,1800,9,0.984390039407154,99.69135802469135,98.61111111111111,98.61111111111111,0.1736111111111111,98.62806236861427,98.62806236861427,98.61371458202662,98.61371458202663,99.92427083333334,99.92427083333332,99.92427083333334,99.831875,0.1093590259552002,11.570763111114502,7.840394020080566,2093.921875,ok
5G_NIDD,HHHv2,sobolev,QuantileTransformer,-1,45,6880,1800,9,0.9856599094066566,99.71604938271605,98.72222222222223,98.72222222222223,0.15972222222222224,98.75126467089159,98.75126467089159,98.7231913267613,98.72319132676131,99.9125,99.9125,99.9125,99.9109375,0.11356186866760254,11.343459844589233,7.53776216506958,2268.609375,ok
5G_NIDD,HHHv2,sobolev,QuantileTransformer,-1,46,6880,1800,9,0.9850092345048603,99.70370370370371,98.66666666666666,98.66666666666667,0.16666666666666669,98.6771486998603,98.67714869986031,98.66825384548925,98.66825384548925,99.91170138888889,99.9117013888889,99.91170138888889,99.883125,0.11595582962036133,12.02704906463623,7.834927082061768,2093.921875,ok
5G_NIDD,HHHv2,sobolev,StandardScaler,-1,42,6880,1800,9,0.983770153831118,99.67901234567901,98.55555555555556,98.55555555555556,0.18055555555555555,98.56860498342905,98.56860498342907,98.55408778489951,98.55408778489954,99.92170138888888,99.92170138888889,99.9217013888889,99.9425,0.06484699249267578,15.91100811958313,11.719567060470581,2093.921875,ok
5G_NIDD,HHHv2,sobolev,StandardScaler,-1,43,6880,1800,9,0.9856544331760064,99.71604938271605,98.72222222222223,98.72222222222223,0.15972222222222224,98.74729187178092,98.74729187178092,98.72335031516296,98.72335031516295,99.93670138888889,99.9367013888889,99.93670138888889,99.9415625,0.062258243560791016,16.888209342956543,11.699872016906738,2268.609375,ok
5G_NIDD,HHHv2,sobolev,StandardScaler,-1,44,6880,1800,9,0.9850150489559839,99.70370370370371,98.66666666666669,98.66666666666667,0.16666666666666669,98.68259730527478,98.68259730527477,98.6687436588544,98.6687436588544,99.92125,99.92125000000001,99.92125,99.9278125,0.06804394721984863,16.228093147277832,12.045614957809448,2093.921875,ok
5G_NIDD,HHHv2,sobolev,StandardScaler,-1,45,6880,1800,9,0.9837776691360471,99.67901234567901,98.55555555555556,98.55555555555556,0.18055555555555555,98.57616245917785,98.57616245917787,98.55496577218,98.55496577218001,99.89177083333334,99.89177083333334,99.89177083333334,99.8009375,0.0631411075592041,16.394566297531128,11.67464303970337,2268.609375,ok
5G_NIDD,HHHv2,sobolev,StandardScaler,-1,46,6880,1800,9,0.986267807773962,99.72839506172839,98.77777777777777,98.77777777777777,0.1527777777777778,98.79292611740989,98.79292611740989,98.7782998796564,98.77829987965639,99.89010416666666,99.89010416666666,99.89010416666666,99.79875,0.06412005424499512,16.26200294494629,11.721728801727295,2093.921875,ok
5G_NIDD,HHHv2,None,MinMaxScaler,0,42,124,1800,9,0.8564265060092839,97.06172839506173,86.77777777777779,86.77777777777777,1.6527777777777777,90.13828447281023,90.13828447281026,86.58290050891961,86.5829005089196,98.12295138888891,98.12295138888888,98.12295138888891,98.9490625,0.17050814628601074,0.0007128715515136719,0.0002551078796386719,2093.921875,ok
5G_NIDD,HHHv2,None,MinMaxScaler,0,43,122,1800,9,0.8629606132779045,97.20987654320987,87.44444444444444,87.44444444444444,1.5694444444444444,90.46647492316782,90.46647492316782,87.51081736161088,87.51081736161088,98.30791666666667,98.30791666666667,98.30791666666667,96.91031249999999,0.23969483375549316,0.0006678104400634766,0.00024318695068359375,2093.921875,ok
5G_NIDD,HHHv2,None,MinMaxScaler,0,44,124,1800,9,0.8645486535960023,97.22222222222221,87.5,87.5,1.5625,90.6170270792551,90.6170270792551,86.77093819784898,86.77093819784898,98.28465277777778,98.2846527777778,98.28465277777778,98.23093750000001,0.23183822631835938,0.0006132125854492188,0.0002560615539550781,2093.921875,ok
5G_NIDD,HHHv2,None,MinMaxScaler,0,45,123,1800,9,0.7925463080596789,95.77777777777777,81.0,81.0,2.375,85.30538596468219,85.3053859646822,80.13015596869155,80.13015596869155,98.2748263888889,98.2748263888889,98.2748263888889,98.6528125,0.2092287540435791,0.0006000995635986328,0.0002391338348388672,2093.921875,ok
5G_NIDD,HHHv2,None,MinMaxScaler,0,46,123,1800,9,0.8497414412969396,96.91358024691358,86.11111111111111,86.11111111111111,1.7361111111111112,89.4651577498124,89.4651577498124,85.31021520276695,85.31021520276695,96.77836805555555,96.77836805555555,96.77836805555555,90.21000000000001,1.0034072399139404,0.0006361007690429688,0.00024700164794921875,2093.921875,ok
5G_NIDD,HHHv2,None,QuantileTransformer,0,42,147,1800,9,0.8139848146201705,96.22222222222221,83.0,83.0,2.125,85.82243444429103,85.82243444429105,82.55117211561618,82.55117211561618,98.48739583333332,98.48739583333335,98.48739583333332,93.7903125,0.15956711769104004,0.0006709098815917969,0.00024509429931640625,2268.609375,ok
5G_NIDD,HHHv2,None,QuantileTransformer,0,43,147,1800,9,0.8647003730198128,97.25925925925925,87.66666666666666,87.66666666666667,1.5416666666666667,89.71974610056672,89.71974610056674,87.13107288700763,87.13107288700765,98.68916666666667,98.68916666666667,98.68916666666665,95.02999999999999,0.23689699172973633,0.0006570816040039062,0.000244140625,2268.609375,ok
5G_NIDD,HHHv2,None,QuantileTransformer,0,44,147,1800,9,0.8223334211632572,96.39506172839506,83.77777777777777,83.77777777777777,2.0277777777777777,85.77813101825046,85.77813101825046,83.29813425953374,83.29813425953373,98.09687500000001,98.096875,98.09687499999998,90.37281250000001,0.2432539463043213,0.0006372928619384766,0.0002448558807373047,2268.609375,ok
5G_NIDD,HHHv2,None,QuantileTransformer,0,45,147,1800,9,0.7650236624923443,95.1358024691358,78.11111111111111,78.11111111111111,2.736111111111111,82.9589526483485,82.95895264834849,75.7018506035807,75.7018506035807,98.18788194444443,98.18788194444443,98.18788194444443,90.224375,0.25356316566467285,0.0006651878356933594,0.0002448558807373047,2268.609375,ok
5G_NIDD,HHHv2,None,QuantileTransformer,0,46,147,1800,9,0.7284600722114694,94.38271604938272,74.72222222222223,74.72222222222223,3.1597222222222223,80.22681984858464,80.22681984858463,71.79142295485839,71.79142295485839,97.48590277777777,97.48590277777778,97.48590277777777,85.6225,0.2429509162902832,0.0006840229034423828,0.0002338886260986328,2268.609375,ok
5G_NIDD,HHHv2,None,StandardScaler,0,42,127,1800,9,0.8825976792840277,97.62962962962963,89.33333333333331,89.33333333333333,1.3333333333333335,90.87026911867666,90.87026911867665,89.00792412640857,89.00792412640858,98.02288194444445,98.02288194444444,98.02288194444445,96.401875,0.16440320014953613,0.0007429122924804688,0.0002422332763671875,2093.921875,ok
5G_NIDD,HHHv2,None,StandardScaler,0,43,127,1800,9,0.8590428569890566,97.11111111111111,86.99999999999999,87.0,1.625,90.32236104547331,90.32236104547331,86.53793580411795,86.53793580411798,98.67798611111111,98.67798611111111,98.67798611111111,96.9090625,0.23586797714233398,0.0006487369537353516,0.00024509429931640625,2093.921875,ok
5G_NIDD,HHHv2,None,StandardScaler,0,44,128,1800,9,0.8118547993197928,96.1604938271605,82.72222222222223,82.72222222222221,2.1597222222222223,86.89258026829621,86.89258026829621,81.8291497610094,81.8291497610094,98.6337152777778,98.6337152777778,98.63371527777777,98.07906249999999,0.23531126976013184,0.0006308555603027344,0.0008449554443359375,2093.921875,ok
5G_NIDD,HHHv2,None,StandardScaler,0,45,128,1800,9,0.770824048616137,95.32098765432099,78.94444444444444,78.94444444444444,2.631944444444444,84.1479579979259,84.1479579979259,77.6277514831875,77.6277514831875,98.4770138888889,98.4770138888889,98.47701388888888,99.15593750000001,0.2107410430908203,0.0006320476531982422,0.00024175643920898438,2093.921875,ok
5G_NIDD,HHHv2,None,StandardScaler,0,46,128,1800,9,0.8184338428759673,96.29629629629629,83.33333333333333,83.33333333333334,2.083333333333333,87.0136810440976,87.0136810440976,82.40410897063896,82.40410897063896,98.01555555555557,98.01555555555555,98.01555555555555,96.349375,1.0856399536132812,0.0007090568542480469,0.0002498626708984375,2093.921875,ok
5G_NIDD,HHHv2,abel,MinMaxScaler,0,42,6880,1800,9,0.9875041146090496,99.75308641975309,98.88888888888889,98.88888888888889,0.1388888888888889,98.89239860378102,98.89239860378103,98.88899924801173,98.88899924801173,99.825,99.825,99.825,99.98875000000001,1.2618820667266846,2.107050895690918,0.5967590808868408,2093.921875,ok
5G_NIDD,HHHv2,abel,MinMaxScaler,0,43,6880,1800,9,0.9875024001823618,99.75308641975309,98.88888888888889,98.88888888888889,0.1388888888888889,98.89545703338807,98.89545703338807,98.89122826879522,98.89122826879523,99.87729166666665,99.87729166666665,99.87729166666668,99.98374999999999,1.243710994720459,2.73533296585083,0.42172789573669434,2268.609375,ok
5G_NIDD,HHHv2,abel,MinMaxScaler,0,44,6880,1800,9,0.9868852801085437,99.74074074074075,98.83333333333333,98.83333333333333,0.14583333333333334,98.84307866155608,98.84307866155609,98.83410223919579,98.83410223919579,99.93572916666668,99.93572916666668,99.93572916666668,99.995,1.5764532089233398,9.22141695022583,0.6093511581420898,2093.921875,ok
