Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
N_BaIoT_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q1,0.8628971394700488,-1,-1,97.1604938271605,87.22222222222223,1.597222222222222,92.17948717948717,88.20375761945789,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 5 15  0  0  0  0  0  0  0]
 [ 2  0 15  3  0  0  0  0  0]
 [ 3  0  0 17  0  0  0  0  0]
 [ 6  0  0  0 14  0  0  0  0]
 [ 0  0  0  0  1 19  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 1  0  0  0  0  0  0 19  0]
 [ 2  0  0  0  0  0  0  0 18]]",0.39073657989501953,0.014016389846801758
N_BaIoT_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q2,0.8002729203140337,-1,-1,95.80246913580247,81.1111111111111,2.361111111111111,89.6726192086239,82.62288713694475,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 7 13  0  0  0  0  0  0  0]
 [ 5  0 12  3  0  0  0  0  0]
 [ 4  0  0 16  0  0  0  0  0]
 [ 6  0  0  0 14  0  0  0  0]
 [ 0  0  0  0  1 19  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 2  0  0  0  0  0  3 15  0]
 [ 3  0  0  0  0  0  0  0 17]]",0.2127666473388672,0.012520551681518555
N_BaIoT_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q3,0.8188867047419287,-1,-1,96.17283950617283,82.77777777777777,2.1527777777777777,91.12189457094273,84.40058720105851,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 7 13  0  0  0  0  0  0  0]
 [ 5  0 12  3  0  0  0  0  0]
 [ 4  0  0 16  0  0  0  0  0]
 [ 6  0  0  0 14  0  0  0  0]
 [ 0  0  0  0  1 19  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 2  0  0  0  0  0  0 18  0]
 [ 3  0  0  0  0  0  0  0 17]]",0.21062254905700684,0.012526273727416992
N_BaIoT_1000,-1,laplacian,StandardScaler,SpectralNFST-Q1,0.8584885659116533,-1,-1,97.1604938271605,87.22222222222223,1.597222222222222,88.42911027630073,86.76267365689382,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 0 20  0  0  0  0  0  0  0]
 [ 1  0 15  4  0  0  0  0  0]
 [ 0  0  5 15  0  0  0  0  0]
 [ 0  0  0  0 20  0  0  0  0]
 [ 0  0  0  0  2 18  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 0  5  0  0  0  0  3 11  1]
 [ 0  2  0  0  0  0  0  0 18]]",0.21157503128051758,0.013517141342163086
N_BaIoT_1000,-1,laplacian,StandardScaler,SpectralNFST-Q2,0.8754560855144212,-1,-1,97.53086419753086,88.88888888888889,1.3888888888888888,89.10670665572627,88.80763855731763,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 1 18  0  0  0  0  0  1  0]
 [ 1  0 15  4  0  0  0  0  0]
 [ 0  0  6 14  0  0  0  0  0]
 [ 0  0  0  0 20  0  0  0  0]
 [ 0  0  0  0  2 18  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 0  3  0  0  0  0  0 16  1]
 [ 0  1  0  0  0  0  0  0 19]]",0.25352954864501953,0.013980627059936523
N_BaIoT_1000,-1,laplacian,StandardScaler,SpectralNFST-Q3,0.881739991697577,-1,-1,97.65432098765432,89.44444444444444,1.3194444444444444,89.84848484848484,89.42402302051424,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 1 18  0  1  0  0  0  0  0]
 [ 1  0 15  4  0  0  0  0  0]
 [ 0  0  5 15  0  0  0  0  0]
 [ 0  0  0  0 20  0  0  0  0]
 [ 0  0  0  0  2 18  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 0  3  0  0  0  0  0 16  1]
 [ 0  1  0  0  0  0  0  0 19]]",0.2160489559173584,0.013031005859375
N_BaIoT_1000,-1,laplacian,RobustScaler,SpectralNFST-Q1,0.5572190944916147,-1,-1,89.62962962962962,53.33333333333334,5.833333333333333,89.58605664488017,55.30109117817995,-1.0,,"[[ 3 17  0  0  0  0  0  0  0]
 [ 0 20  0  0  0  0  0  0  0]
 [ 0 13  7  0  0  0  0  0  0]
 [ 0 19  0  1  0  0  0  0  0]
 [ 0  7  0  0 13  0  0  0  0]
 [ 0  2  0  0  2 16  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 0 12  0  0  0  0  0  8  0]
 [ 0 12  0  0  0  0  0  0  8]]",0.1876523494720459,0.012635946273803711
N_BaIoT_1000,-1,laplacian,RobustScaler,SpectralNFST-Q2,0.5717268344024751,-1,-1,90.49382716049382,57.22222222222223,5.347222222222222,80.10806018557956,59.64328719775662,-1.0,,"[[ 4  0  0 16  0  0  0  0  0]
 [ 0 10  0 10  0  0  0  0  0]
 [ 2  0  5 13  0  0  0  0  0]
 [ 0  0  0 20  0  0  0  0  0]
 [ 0  0  0  7 13  0  0  0  0]
 [ 1  0  0  2  2 15  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 1  2  0  7  0  0  1  8  1]
 [ 0  1  0 11  0  0  0  0  8]]",0.18029379844665527,0.013720512390136719
N_BaIoT_1000,-1,laplacian,RobustScaler,SpectralNFST-Q3,0.5933892224872825,-1,-1,90.74074074074075,58.333333333333336,5.208333333333334,86.79012345679014,61.55956112852664,-1.0,,"[[ 4  0  0 16  0  0  0  0  0]
 [ 0 10  0 10  0  0  0  0  0]
 [ 0  0  5 15  0  0  0  0  0]
 [ 0  0  0 20  0  0  0  0  0]
 [ 0  0  0  7 13  0  0  0  0]
 [ 0  0  0  3  2 15  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 0  1  0  8  0  0  0 10  1]
 [ 0  1  0 11  0  0  0  0  8]]",0.1881396770477295,0.014054536819458008
N_BaIoT_1000,-1,l05_exponential_kernel,QuantileTransformer,SpectralNFST-Q1,0.8242020320085102,-1,-1,96.29629629629629,83.33333333333334,2.083333333333333,90.97743203561619,84.84413249119132,-1.0,,"[[20  0  0  0  0  0  0  0  0]
 [ 6 14  0  0  0  0  0  0  0]
 [ 3  0 15  2  0  0  0  0  0]
 [ 4  0  1 15  0  0  0  0  0]
 [ 6  0  0  0 14  0  0  0  0]
 [ 0  0  0  0  1 19  0  0  0]
 [ 0  0  0  0  0  0 20  0  0]
 [ 7  0  0  0  0  0  0 13  0]
 [ 0  0  0  0  0  0  0  0 20]]",0.6414573192596436,0.050067901611328125
