Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
N_BaIoT_1000,-1,l05_exponential_kernel,QuantileTransformer,SpectralNFST-Q1,0.9894179444191448,-1,-1,99.79012345679013,99.05555555555554,0.11805555555555555,99.10808837893134,99.0657568215286,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  4 196   0   0   0   0   0   0   0]
 [  1   0 196   3   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   0 197]]",128.9212760925293,9.237753868103027
N_BaIoT_1000,-1,l05_exponential_kernel,QuantileTransformer,SpectralNFST-Q2,0.9906559584824364,-1,-1,99.81481481481481,99.16666666666666,0.10416666666666667,99.20523170311962,99.17427211921121,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  1 199   0   0   0   0   0   0   0]
 [  1   0 196   3   0   0   0   0   0]
 [  2   0   0 198   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   0 197]]",129.56012153625488,9.254284143447876
N_BaIoT_1000,-1,l05_exponential_kernel,QuantileTransformer,SpectralNFST-Q3,0.9900367832999153,-1,-1,99.80246913580247,99.1111111111111,0.1111111111111111,99.15601958906564,99.1197387666162,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  1 199   0   0   0   0   0   0   0]
 [  2   0 195   3   0   0   0   0   0]
 [  2   0   0 198   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   0 197]]",129.97358345985413,9.294875860214233
N_BaIoT_1000,-1,l05_exponential_kernel,QuantileTransformer,SpectralNFST-Q5,0.985711253508438,-1,-1,99.71604938271605,98.72222222222223,0.15972222222222224,98.82323232323232,98.74133588053456,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  1 199   0   0   0   0   0   0   0]
 [  5   0 192   3   0   0   0   0   0]
 [  3   0   0 197   0   0   0   0   0]
 [  5   0   0   0 195   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   0 197]]",130.12181949615479,9.278812646865845
N_BaIoT_1000,-1,l05_exponential_kernel,StandardScaler,SpectralNFST-Q1,0.9356857710870531,-1,-1,98.71604938271605,94.22222222222223,0.7222222222222222,94.69695894072949,94.17120580466002,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  9 191   0   0   0   0   0   0   0]
 [  0   0 179  21   0   0   0   0   0]
 [  1   0   3 196   0   0   0   0   0]
 [  2   0   0   0 197   1   0   0   0]
 [  0   0   0   0   1 199   0   0   0]
 [  1   0   0   0   0   0 197   2   0]
 [  1  18   0   0   0   0  26 155   0]
 [  1  17   0   0   0   0   0   0 182]]",129.14620399475098,9.373690128326416
N_BaIoT_1000,-1,l05_exponential_kernel,StandardScaler,SpectralNFST-Q2,0.9837845013808992,-1,-1,99.67901234567901,98.55555555555556,0.18055555555555555,98.58117900745543,98.55442336195863,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  1 190   0   0   6   0   0   0   3]
 [  0   0 196   4   0   0   0   0   0]
 [  1   0   1 198   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   1 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  1   0   0   0   0   0   3 196   0]
 [  1   0   0   0   0   0   0   1 198]]",129.7441713809967,9.263195753097534
N_BaIoT_1000,-1,l05_exponential_kernel,StandardScaler,SpectralNFST-Q3,0.9782177312843962,-1,-1,99.5679012345679,98.05555555555556,0.24305555555555555,98.14506381061722,98.06471601856282,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  9 190   0   0   0   0   0   1   0]
 [  0   0 191   9   0   0   0   0   0]
 [  1   0   1 198   0   0   0   0   0]
 [  2   0   0   0 197   1   0   0   0]
 [  0   0   0   0   1 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  1   1   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   4 193]]",130.05567836761475,9.454967021942139
N_BaIoT_1000,-1,l05_exponential_kernel,StandardScaler,SpectralNFST-Q5,0.9869205775929861,-1,-1,99.74074074074075,98.83333333333333,0.14583333333333334,98.8855172152257,98.84225513873068,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  6 194   0   0   0   0   0   0   0]
 [  0   0 196   4   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   1 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  1   1   0   0   0   0   0 198   0]
 [  3   0   0   0   0   0   0   1 196]]",129.99676132202148,9.246333122253418
N_BaIoT_1000,-1,l05_exponential_kernel,RobustScaler,SpectralNFST-Q1,0.5904719329887573,-1,-1,91.06172839506172,59.77777777777777,5.027777777777778,77.73508334530663,60.60289962661416,-1.0,,"[[ 38   9   0   9   0  12   0   0 132]
 [  1  81   3   3   0   0   0   0 112]
 [ 11   4  96   1   0   4   0   0  84]
 [  4   2   0  33   0   0   0   0 161]
 [  0   0   0   0 170   0   0   0  30]
 [  2   2   0   0   0 160   0   0  36]
 [  0   0   0   0   0   0 197   2   1]
 [  0   0   0   0  13   0  48 111  28]
 [  1   3   0   0   6   0   0   0 190]]",127.646977186203,9.330246925354004
N_BaIoT_1000,-1,l05_exponential_kernel,RobustScaler,SpectralNFST-Q2,0.6934367490824968,-1,-1,93.23456790123457,69.55555555555554,3.805555555555556,89.09467771136951,72.20029636892848,-1.0,,"[[ 71   0   0 129   0   0   0   0   0]
 [  0 146   0  54   0   0   0   0   0]
 [  0   0 114  86   0   0   0   0   0]
 [  0   0   0 200   0   0   0   0   0]
 [  0   0   0  30 170   0   0   0   0]
 [  3   0   0  33   0 164   0   0   0]
 [  0   0   0   1   0   0 199   0   0]
 [  0   1   0  30   0   0  58 111   0]
 [  0   0   0 123   0   0   0   0  77]]",128.12192130088806,9.27595853805542
