Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
Edge_IIoTset_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q1,0.4117667110141533,-1,-1,92.59555555555555,44.46666666666667,3.966666666666667,44.57010960168065,41.64741119075464,-1.0,,"[[  0  13  45   0   0   0   0   0  38   0  32  41  30   1   0]
 [  0  21  37   0   0   0   2   5  29   2  38   5  59   0   2]
 [  0  10  73   0   0   0   0   2  39   1  10  44  18   3   0]
 [  0   0   0 199   0   0   0   0   0   0   0   1   0   0   0]
 [  0   0   0   0 200   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0   0   0   0   0   0   0]
 [  3  44  13   0   0   0  21  24  11   7  22   6  41   4   4]
 [  1  11   0   0   0   0   0 150   0   2  16   2   6   7   5]
 [  0   2  23   0   0   0   0   0  82   0   8  59  21   4   1]
 [  0  16  58   0   0   0   7   8  29  11  21   1  47   1   1]
 [  0  18  46   0   0   0   5  18  22   3  27   8  53   0   0]
 [  0   1  16   0   0   0   0   2  54   0   5 117   3   2   0]
 [  0   4  55   0   0   0   0   1  51   0  17  27  45   0   0]
 [  0   0   3   0   0   0   0   0   2   0   0   6   1 188   0]
 [  0   6  58   0   0   0   0  14  56   1  14  24  27   0   0]]",508.8864643573761,0.7247664928436279
Edge_IIoTset_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q2,0.7423982794579443,-1,-1,96.74666666666667,75.6,1.7428571428571429,72.13087213691493,72.38546703271848,-1.0,,"[[  0  45  37   0   0   0   0   0  44   0  12  42  18   0   2]
 [  0 177   1   0   0   0   5   6   0   2   3   0   5   0   1]
 [  0   3 145   0   0   0   0   1  16   0   7  19   3   2   4]
 [  0   0   0 199   0   0   0   0   1   0   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0   0   0   0   0   0   0]
 [  1  39  11   0   0   0  40  23   4  14  33   4  22   0   9]
 [  0   7   0   0   0   0   0 193   0   0   0   0   0   0   0]
 [  0   2  11   0   0   0   0   1 146   0   5  27   4   1   3]
 [  0   1   0   0   0   0   7   8   0 184   0   0   0   0   0]
 [  0   1   2   0   0   0   5  20   2   3 163   1   3   0   0]
 [  0   3  19   0   0   0   0   2  16   0   2 155   2   0   1]
 [  0   8  11   0   0   0   2   0   4   1   9  10 147   0   8]
 [  0   0   4   0   0   0   0   0   7   0   0   4   1 184   0]
 [  0   2  13   0   0   0   0  13  10   1   2  17   7   0 135]]",532.4074771404266,0.755120038986206
