Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
5G_NIDD_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q1,0.9856725735396399,-1,-1,99.71604938271605,98.72222222222223,0.15972222222222224,98.77641914153376,98.73160570679163,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  5 193   0   0   0   2   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   6   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  5   0   0   0   0   0   0   0 195]]",117.88521814346313,0.16982102394104004
5G_NIDD_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q2,0.9825303633866433,-1,-1,99.65432098765432,98.44444444444443,0.19444444444444445,98.47200697697609,98.44657417783922,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  6 189   0   0   0   5   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   6   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  1   0   0   0   0   0   0   4 195]]",90.75884175300598,0.17102837562561035
5G_NIDD_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q3,0.9825634592726833,-1,-1,99.65432098765432,98.44444444444443,0.19444444444444445,98.50967329620298,98.45317558399748,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  7 189   0   0   0   4   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  4   2   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  1   0   0   0   0   0   0   4 195]]",90.87106561660767,0.1720125675201416
5G_NIDD_1000,-1,laplacian,QuantileTransformer,SpectralNFST-Q5,0.9838090986410593,-1,-1,99.67901234567901,98.55555555555556,0.18055555555555555,98.6103199097457,98.56045806090049,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  7 189   0   0   0   4   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  4   2   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  0   0   0   0   0   0   0   5 195]]",91.12263631820679,0.17449951171875
5G_NIDD_1000,-1,laplacian,StandardScaler,SpectralNFST-Q1,0.9906518305170781,-1,-1,99.81481481481481,99.16666666666667,0.10416666666666667,99.19374385180072,99.16985405128432,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  6 192   0   0   0   2   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   1   0   0   0 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  0   0   0   0   0   0   0   0 200]]",90.16149926185608,0.1688380241394043
5G_NIDD_1000,-1,laplacian,StandardScaler,SpectralNFST-Q2,0.9906518305170781,-1,-1,99.81481481481481,99.16666666666667,0.10416666666666667,99.19374385180072,99.16985405128432,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  6 192   0   0   0   2   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   1   0   0   0 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  0   0   0   0   0   0   0   0 200]]",90.379225730896,0.17175674438476562
5G_NIDD_1000,-1,laplacian,StandardScaler,SpectralNFST-Q3,0.9900299076051952,-1,-1,99.80246913580247,99.1111111111111,0.1111111111111111,99.13898582318548,99.11342746549577,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  6 191   0   0   0   3   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   1   0   0   0 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  0   0   0   0   0   0   0   0 200]]",91.07214856147766,0.1715078353881836
5G_NIDD_1000,-1,laplacian,StandardScaler,SpectralNFST-Q5,0.9900299076051952,-1,-1,99.80246913580247,99.1111111111111,0.1111111111111111,99.13898582318548,99.11342746549577,-1.0,,"[[199   0   0   0   0   0   0   1   0]
 [  6 191   0   0   0   3   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   1   0   0   0 199   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  3   0   0   0   0   0   0 197   0]
 [  0   0   0   0   0   0   0   0 200]]",90.82145094871521,0.17314434051513672
5G_NIDD_1000,-1,fractional,QuantileTransformer,SpectralNFST-Q1,0.9906566464816798,-1,-1,99.81481481481481,99.16666666666667,0.10416666666666667,99.19790650500921,99.16991637445327,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  0 200   0   0   0   0   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  0   6   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  5   0   0   0   0   0   0   0 195]]",104.23575162887573,3.7076961994171143
5G_NIDD_1000,-1,fractional,QuantileTransformer,SpectralNFST-Q2,0.9906542384905993,-1,-1,99.81481481481481,99.16666666666667,0.10416666666666667,99.1946936612498,99.1692383160807,-1.0,,"[[200   0   0   0   0   0   0   0   0]
 [  0 200   0   0   0   0   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0]
 [  1   5   0   0   0 194   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  2   0   0   0   0   0   0 198   0]
 [  4   0   0   0   0   0   0   1 195]]",107.03949522972107,3.881532669067383
