"Seed","Input Model","Data Type","Poly","Kernel","SCALER","Model","MCC","NDR","AUC_N","ACC","TPR Macro","FPR","PPV Macro","F1 Macro","AUC","CLS Report","CFS Matrix","Training time","Test time"
"43","SAINT","Edge_IIoTset_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.8329726477463502","-1","-1","97.91555555555556","84.36666666666667","1.1166666666666667","85.10435258486359","84.41044187784675","-1.0","","[[187   0   0   0   0   0   0   1   7   0   0   5   0   0   0]
 [  0 178   1   0   0   0   1   4   0   2   7   0   7   0   0]
 [  0   0 162   0   0   0   0   0   8   0   0  15   1   9   5]
 [  0   0   0 200   0   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0   0 139  17   0  31   0   0  13   0   0]
 [  3   0   0   0   0   0   0 197   0   0   0   0   0   0   0]
 [  0   0  23   0   0   0   0   0 138   1   0  13   0   0  25]
 [  0   0   0   0   0   0   6   6   0 188   0   0   0   0   0]
 [  0   7   0   0   0   0   7  18   0   2 158   0   8   0   0]
 [  0   0  20   0   0   0   0   0  30   0   0 128   0   0  22]
 [  6   0  10   0   0   0   0   0   7   0   0  12 142   0  23]
 [  0   0   5   0   0   0   0   0   7   0   0   1   0 184   3]
 [  0   0  14   0   0   0   1  10  26   0   0  11   7   1 130]]","1099.0140750408173","0.4995310306549072"
"44","SAINT","Edge_IIoTset_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.8515223989912956","-1","-1","98.14222222222222","86.06666666666666","0.9952380952380953","87.11875663236896","85.98013587752882","-1.0","","[[194   1   0   0   0   0   0   1   0   0   0   0   0   0   4]
 [  0 183   0   0   0   0   0   6   0   3   3   0   5   0   0]
 [  5   0 142   0   0   0   0   0   6   0   0  32   5   7   3]
 [  0   0   0 200   0   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0 200   0   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0   0   0   0   0   0   0]
 [  0   0   0   0   0   0 133  19   0  36   0   0  12   0   0]
 [  0   5   0   0   0   0   0 195   0   0   0   0   0   0   0]
 [  4   0  18   0   0   0   0   0 143   2   0  19   9   0   5]
 [  0   0   0   0   0   0   1   7   0 192   0   0   0   0   0]
 [  0  26   0   0   0   0   0  12   0   5 144   0  13   0   0]
 [  0   0  14   0   0   0   0   0   4   0   0 178   1   0   3]
 [  0   0  18   0   0   0   0   0   5   0   0   4 159   1  13]
 [  2   0   2   0   0   0   0   0   7   0   0   6   4 177   2]
 [  0   0  17   0   0   0   0  13  10   1   0   8   8   1 142]]","967.8730845451355","0.46489429473876953"
"42","SAINT","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.8838204074491787","-1","-1","96.2","90.5","2.375","91.6230872006234","90.61259337478192","-1.0","","[[393   0   6   1   0]
 [  1 399   0   0   0]
 [  4   0 374   6  16]
 [  5   0  69 318   8]
 [  1   0  61  12 326]]","1392.7744913101196","0.8074767589569092"
"43","SAINT","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.8870294611477598","-1","-1","96.32","90.8","2.3","91.65007862485858","90.86416017465571","-1.0","","[[392   0   4   4   0]
 [  1 399   0   0   0]
 [  3   0 375  10  12]
 [  7   0  57 319  17]
 [  1   0  61   7 331]]","1426.3000671863556","0.8027973175048828"
"44","SAINT","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.8850737752158522","-1","-1","96.24000000000001","90.60000000000001","2.35","91.59256704614988","90.6349972786113","-1.0","","[[392   0   6   0   2]
 [  1 399   0   0   0]
 [  7   0 382   7   4]
 [  7   1  63 320   9]
 [  1   0  57  23 319]]","1423.7789125442505","0.726722240447998"
"42","SAINT","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9981274260071088","-1","-1","99.96296296296296","99.83333333333333","0.020833333333333336","99.83579638752053","99.83360488859118","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  0 200   0   0   0   0   0   0   0]
 [  0   0 200   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  0   0   0   0   0   0 200   0   0]
 [  0   0   0   0   0   0   0 200   0]
 [  0   0   0   0   0   0   0   0 200]]","2072.6579325199127","1.043837308883667"
"43","SAINT","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9925282598874939","-1","-1","99.85185185185185","99.33333333333336","0.08333333333333334","99.35541722540937","99.33321827543207","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  0 200   0   0   0   0   0   0   0]
 [  0   0 199   1   0   0   0   0   0]
 [  0   0   0 199   1   0   0   0   0]
 [  0   0   0   1 199   0   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  0   0   0   0   0   0 191   9   0]
 [  0   0   0   0   0   0   0 200   0]
 [  0   0   0   0   0   0   0   0 200]]","1998.2533400058746","1.147705316543579"
"44","SAINT","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9856626475562105","-1","-1","99.71604938271605","98.72222222222223","0.15972222222222224","98.75043185428135","98.72124994972425","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  0 198   0   0   0   2   0   0   0]
 [  0   0 196   4   0   0   0   0   0]
 [  1   0   2 197   0   0   0   0   0]
 [  3   0   0   0 195   2   0   0   0]
 [  0   0   0   0   0 200   0   0   0]
 [  1   0   0   0   0   0 191   8   0]
 [  0   0   0   0   0   0   0 200   0]
 [  0   0   0   0   0   0   0   0 200]]","2001.9110083580017","1.1764588356018066"
"42","SAINT","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9817505663114207","-1","-1","99.609375","98.23958333333334","0.2232142857142857","98.2964627611752","98.25673718097278","-1.0","","[[192   0   2   0   2   0   3   1]
 [  0 119   0   0   0   0   0   1]
 [  4   0 196   0   0   0   0   0]
 [  7   0   0 193   0   0   0   0]
 [  5   0   0   0 195   0   0   0]
 [  1   0   0   0   0 399   0   0]
 [  0   0   0   0   0   0 200   0]
 [  0   0   2   0   0   2   0 396]]","598.9589607715607","0.2808101177215576"
"43","SAINT","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9805516324559218","-1","-1","99.58333333333333","98.09375","0.2380952380952381","98.22562158912656","98.13670656631754","-1.0","","[[197   0   0   0   0   0   3   0]
 [  0 120   0   0   0   0   0   0]
 [  5   1 191   0   0   0   0   3]
 [  2   0   0 197   0   0   1   0]
 [  3   0   1   0 193   3   0   0]
 [  0   0   0   0   0 400   0   0]
 [  5   0   0   1   0   0 193   1]
 [  1   1   0   0   0   1   0 397]]","614.6401829719543","0.27472782135009766"
"44","SAINT","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.9860347899173968","-1","-1","99.70052083333333","98.875","0.17113095238095238","98.47254056926434","98.6603275041896","-1.0","","[[197   0   2   0   1   0   0   0]
 [  0 120   0   0   0   0   0   0]
 [  1   0 199   0   0   0   0   0]
 [  4   0   0 195   0   0   1   0]
 [  3   0   0   0 197   0   0   0]
 [  0   0   0   0   0 400   0   0]
 [  1   0   0   0   0   0 199   0]
 [  2   4   3   0   0   1   0 390]]","596.522953748703","0.27298641204833984"
"42","SAINT","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.6078039801004839","-1","-1","91.18466898954703","67.78571428571428","5.037332005973121","67.72717007296055","64.19149428720407","-1.0","","[[198   1   0   1   0   0   0   0]
 [  0  41 119  19  21   0   0   0]
 [  2   0 161   5  21   1   6   4]
 [  0  12  43 102  27   2   3  11]
 [  3   2 106  39  37   1   5   7]
 [  0   3  16  13   7 161   0   0]
 [  1   0   0   3   0   0 196   0]
 [  0   0   0   2   0   0   0  33]]","474.7637622356415","0.2150096893310547"
"43","SAINT","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.6087436206107919","-1","-1","91.2020905923345","66.96428571428572","5.027376804380289","66.3528249249704","64.47964022311123","-1.0","","[[199   0   0   1   0   0   0   0]
 [  0  84 105   6   4   1   0   0]
 [  0  34 133   7  14   6   4   2]
 [  0  14  51 103   8  13   4   7]
 [  0  10 137  35  10   4   2   2]
 [  0   2  21   1   2 174   0   0]
 [  0   0   0   0   0   0 197   3]
 [  0   0   0   5   0   0   0  30]]","481.4815583229065","0.21577095985412598"
"44","SAINT","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SAINT","0.6052334832117938","-1","-1","90.94076655052264","64.84821428571428","5.176704828272773","70.1100359123891","62.89030189212214","-1.0","","[[196   0   0   0   3   1   0   0]
 [  1  39 136  11  12   1   0   0]
 [  1   4 170   4  13   3   3   2]
 [  1   0  63  99  19   7   3   8]
 [  1   3 129  40  21   3   3   0]
 [  0   0  22   6   5 166   1   0]
 [  0   0   0   0   2   0 198   0]
 [  0   0   0   5   1   0   3  26]]","481.45428466796875","0.2171945571899414"
