"Seed","Input Model","Data Type","Poly","Kernel","SCALER","Model","MCC","NDR","AUC_N","ACC","TPR Macro","FPR","PPV Macro","F1 Macro","AUC","CLS Report","CFS Matrix","Training time","Test time"
"42","SpectralNFST","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.8501389559418457","-1","-1","95.19999999999999","88.00000000000001","3.0","88.20505075397087","88.0755113976772","-1.0","","[[389   0   4   7   0]
 [  1 386   0  13   0]
 [  4   0 323  30  43]
 [  1   0  38 341  20]
 [  4   0  58  17 321]]","178.24011421203613","8.482046365737915"
"43","SpectralNFST","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.8896716993808618","-1","-1","96.46000000000001","91.14999999999999","2.2125","91.32675621843485","91.177095716595","-1.0","","[[392   0   2   2   4]
 [  1 393   0   0   6]
 [  7   0 350  18  25]
 [  7   0  30 339  24]
 [  3   0  43   5 349]]","178.47405314445496","8.517010688781738"
"44","SpectralNFST","IoTID20_2000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.7918007404873542","-1","-1","93.32000000000001","83.3","4.175","83.76530088405107","83.4404286167661","-1.0","","[[388   0   8   3   1]
 [  1 390   3   6   0]
 [  2   0 240  13 145]
 [  4   0  42 345   9]
 [  1   0  84  12 303]]","177.93310260772705","8.516737222671509"
"42","SpectralNFST","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.990675223003101","-1","-1","99.81481481481481","99.16666666666667","0.10416666666666667","99.2248062015504","99.17701233873605","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  0 200   0   0   0   0   0   0   0]
 [  5   0 195   0   0   0   0   0   0]
 [  1   0   0 199   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  1   0   0   0   0 199   0   0   0]
 [  0   0   0   0   0   0 200   0   0]
 [  0   0   0   0   0   0   0 200   0]
 [  6   0   0   0   0   0   0   0 194]]","141.24239802360535","9.880753993988037"
"43","SpectralNFST","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.9869425119184025","-1","-1","99.74074074074075","98.83333333333333","0.14583333333333334","98.91617575862435","98.85008629203294","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  2 198   0   0   0   0   0   0   0]
 [  5   0 194   1   0   0   0   0   0]
 [  2   0   0 198   0   0   0   0   0]
 [  2   0   0   0 198   0   0   0   0]
 [  2   0   0   0   0 198   0   0   0]
 [  0   0   0   0   0   0 198   2   0]
 [  1   0   0   0   0   0   0 199   0]
 [  4   0   0   0   0   0   0   0 196]]","141.02234840393066","9.932470321655273"
"44","SpectralNFST","N_BaIoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.9783186447297592","-1","-1","99.5679012345679","98.05555555555556","0.24305555555555555","98.28214113928398","98.102600799017","-1.0","","[[200   0   0   0   0   0   0   0   0]
 [  1 199   0   0   0   0   0   0   0]
 [  4   0 192   4   0   0   0   0   0]
 [  8   0   0 192   0   0   0   0   0]
 [  8   0   0   0 192   0   0   0   0]
 [  4   0   0   0   0 196   0   0   0]
 [  1   0   0   0   0   0 199   0   0]
 [  1   0   0   0   0   0   0 199   0]
 [  4   0   0   0   0   0   0   0 196]]","141.11824226379395","9.942866563796997"
"42","SpectralNFST","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.9812451381271425","-1","-1","99.59635416666667","97.95833333333333","0.23065476190476192","98.28395922319456","98.0609944110477","-1.0","","[[199   0   0   0   1   0   0   0]
 [  7 113   0   0   0   0   0   0]
 [  7   0 193   0   0   0   0   0]
 [  6   0   0 194   0   0   0   0]
 [  2   0   0   0 198   0   0   0]
 [  2   0   0   0   0 398   0   0]
 [  2   0   0   0   0   0 198   0]
 [  1   0   1   1   0   1   0 396]]","150.12049221992493","4.127407073974609"
"43","SpectralNFST","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.9799384372582058","-1","-1","99.5703125","97.875","0.24553571428571427","98.2297386254557","98.02990897854748","-1.0","","[[196   0   1   0   1   0   2   0]
 [  2 117   1   0   0   0   0   0]
 [  6   0 189   0   0   4   0   1]
 [  0   0   0 199   0   0   0   1]
 [  2   0   1   0 197   0   0   0]
 [  0   0   0   0   0 400   0   0]
 [  6   0   0   0   0   1 191   2]
 [  1   1   0   0   0   0   0 398]]","144.3862328529358","4.177893161773682"
"44","SpectralNFST","ToN_IoT_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.9848160290837707","-1","-1","99.67447916666666","98.67708333333334","0.18601190476190474","98.62555429268825","98.63495672778252","-1.0","","[[198   0   1   0   0   0   0   1]
 [  1 119   0   0   0   0   0   0]
 [  6   0 194   0   0   0   0   0]
 [  0   0   1 198   0   0   0   1]
 [  3   0   1   0 196   0   0   0]
 [  0   0   1   0   0 399   0   0]
 [  0   0   0   0   0   1 199   0]
 [  6   0   1   0   0   1   0 392]]","143.05713844299316","4.025146484375"
"42","SpectralNFST","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.5207960682263892","-1","-1","89.63414634146342","59.86607142857143","5.923344947735192","59.24302906541947","59.23766603431056","-1.0","","[[197   1   0   2   0   0   0   0]
 [  0  47  59  35  46  13   0   0]
 [  1  61  39  26  40  24   7   2]
 [  2  18  12 116  32  14   3   3]
 [  0  30  27  61  59  17   6   0]
 [  0  16   5  12  10 157   0   0]
 [  0   0   0   0   0   0 200   0]
 [  0   2   0   5   0   0   3  25]]","56.42436075210571","2.4496705532073975"
"43","SpectralNFST","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.5423164143292385","-1","-1","90.10452961672473","62.73214285714286","5.65455450472872","61.92841979732492","62.11178740428217","-1.0","","[[199   0   0   1   0   0   0   0]
 [  0  65  63  15  40  17   0   0]
 [  1  74  52  19  25  24   5   0]
 [  2  15  22 119  21  14   4   3]
 [  0  43  48  44  42  21   2   0]
 [  0   5   7  16  11 161   0   0]
 [  0   0   0   0   0   0 200   0]
 [  0   0   0   6   0   0   0  29]]","56.68676733970642","2.561218023300171"
"44","SpectralNFST","UNSW_NB15_1000","-1","l05_exponential_kernel","QuantileTransformer","SpectralNFST-Q2","0.5203641110594401","-1","-1","89.59930313588849","60.03571428571428","5.9432553509208566","59.805158091354414","59.3751634393016","-1.0","","[[195   0   0   2   2   0   1   0]
 [  0  55  51  34  42  18   0   0]
 [  1  62  32  38  41  23   3   0]
 [  2  12  13 126  29  10   5   3]
 [  1  24  30  75  51  15   4   0]
 [  0   8   5  16  16 153   2   0]
 [  0   0   0   0   0   0 200   0]
 [  0   0   0   6   0   0   3  26]]","56.48997116088867","2.453214168548584"
